25,31.8,0,0,1,0.82,71,Patricia Moore,patricia.moore71@company.co.za,HR,Administrator,Nelspruit,Part-Time,2022-01-11 00:00:00.0000000,On Leave,67,7,3,2024,March,10,9,Quiz Attempt v1,Compliance,79,Ransomware Awareness 301,Awareness,Advanced,20,12,Data Exfiltration,Medium,Unauthorized transfer of sensitive data outside the org.
250,66.4,0,1,0,0.11,90,Sifiso Mthembu,sifiso.mthembu90@company.co.za,Engineering,Manager,Kimberley,Part-Time,2020-08-10 00:00:00.0000000,On Leave,320,15,11,2024,November,46,54,Login v2,Phishing,76,Physical Security Essentials,Awareness,Intermediate,45,67,DDoS,Low,Overwhelming system resources to cause downtime.
251,37.9,0,0,0,0.62,13,Nkosi Sekhoto,nkosi.sekhoto13@company.co.za,Operations,Manager,Durban,Contractor,2019-03-12 00:00:00.0000000,On Leave,55,24,2,2024,February,8,13,Account Lockout v3,Compliance,73,Incident Reporting Refresher,Technical,Beginner,30,100,Zero-Day Exploit,Low,Exploiting unknown software vulnerability.
252,85.0,1,1,0,0.89,113,Sibusiso Mokoena,sibusiso.mokoena113@company.co.za,Marketing,Manager,East London,Intern,2021-05-26 00:00:00.0000000,Inactive,211,29,7,2024,July,31,84,Login v3,Phishing,34,Mobile Device Security 301,Compliance,Advanced,20,50,Insider Threat,Medium,Threat originating from within the organization.
253,64.0,0,0,1,0.35,19,Lwazi Davis,lwazi.davis19@company.co.za,Legal,Manager,Port Elizabeth,Intern,2018-11-20 00:00:00.0000000,Active,317,12,11,2024,November,46,89,Password Reset - Auto,Compliance,78,Ransomware Awareness 301,Behavioral,Intermediate,90,88,Spear Phishing,High,Targeted phishing aimed at specific individuals.
254,58.1,0,0,0,0.72,7,Sipho Brown,sipho.brown7@company.co.za,Engineering,Developer,Johannesburg,Intern,2018-06-11 00:00:00.0000000,Inactive,244,31,8,2024,August,35,3,Account Lockout v1,Compliance,35,Access Control Essentials,Compliance,Intermediate,15,48,Malware,High,Unauthorized software causing damage or disruption.
255,53.7,0,1,0,0.38,108,Palesa Mkhize,palesa.mkhize108@company.co.za,Legal,Engineer,Port Elizabeth,Full-Time,2021-12-21 00:00:00.0000000,Inactive,252,8,9,2024,September,36,13,Account Lockout v3,Compliance,90,Mobile Device Security 201,Technical,Beginner,60,88,Spear Phishing,High,Targeted phishing aimed at specific individuals.
256,98.1,1,0,1,0.77,100,Sarah Moore,sarah.moore100@company.co.za,Legal,Engineer,Polokwane,Part-Time,2019-12-28 00:00:00.0000000,Active,165,13,6,2024,June,24,54,Login v2,Phishing,35,Access Control Essentials,Compliance,Intermediate,15,94,Social Engineering,High,Manipulating individuals into revealing confidential info.
257,72.3,1,0,0,0.92,53,Mpho Gumede,mpho.gumede53@company.co.za,IT,Coordinator,Kimberley,Part-Time,2020-05-30 00:00:00.0000000,Active,249,5,9,2024,September,36,48,USB Insertion - Auto,Compliance,98,Data Privacy 201,Behavioral,Intermediate,90,67,DDoS,Low,Overwhelming system resources to cause downtime.
258,87.5,1,0,1,0.38,65,Michael Nxumalo,michael.nxumalo65@company.co.za,Sales,Coordinator,Nelspruit,Contractor,2021-02-09 00:00:00.0000000,Active,207,25,7,2024,July,30,68,Policy Acknowledgement - Tracked,Access,18,Mobile Device Security Refresher,Policy,Beginner,20,100,Zero-Day Exploit,Low,Exploiting unknown software vulnerability.
259,91.6,1,0,1,0.85,108,Palesa Mkhize,palesa.mkhize108@company.co.za,Legal,Engineer,Port Elizabeth,Full-Time,2021-12-21 00:00:00.0000000,Inactive,30,30,1,2024,January,5,59,VPN Connection - Auto,Incident,32,Insider Threat Awareness 201,Policy,Advanced,30,5,Insider Threat,High,Threat originating from within the organization.
26,51.7,0,1,0,0.75,68,Khosi Jones,khosi.jones68@company.co.za,Marketing,Developer,Polokwane,Part-Time,2021-09-11 00:00:00.0000000,Active,211,29,7,2024,July,31,74,Failed Login v2,Phishing,99,Data Privacy 101,Awareness,Beginner,15,53,Man-in-the-Middle,Critical,Intercepting communications between two parties.
260,33.5,0,0,1,0.43,60,Lwazi Tau,lwazi.tau60@company.co.za,Procurement,Consultant,East London,Contractor,2023-04-08 00:00:00.0000000,Active,259,15,9,2024,September,37,16,Data Export - Manual,Incident,51,Data Privacy 201,Behavioral,Intermediate,45,82,DDoS,Medium,Overwhelming system resources to cause downtime.
261,77.7,1,0,0,0.5,112,Mandla Cele,mandla.cele112@company.co.za,HR,Advisor,Pretoria,Part-Time,2018-11-02 00:00:00.0000000,Inactive,243,30,8,2024,August,35,45,Suspicious Activity v1,Training,76,Physical Security Essentials,Awareness,Intermediate,45,71,Credential Theft,Medium,Stealing authentication credentials for unauthorized access.
262,54.1,0,1,0,0.33,107,James Khumalo,james.khumalo107@company.co.za,Compliance,Developer,Kimberley,Contractor,2018-07-25 00:00:00.0000000,Active,353,18,12,2024,December,51,4,Privileged Access v3,Access,12,Insider Threat Awareness 201,Technical,Intermediate,60,37,DDoS,Medium,Overwhelming system resources to cause downtime.
263,57.1,0,0,0,0.97,110,Sarah Sithole,sarah.sithole110@company.co.za,IT,Advisor,Port Elizabeth,Intern,2020-09-07 00:00:00.0000000,Active,114,23,4,2024,April,17,87,VPN Connection - Manual,Authentication,83,Password Security 201,Awareness,Beginner,25,29,Vishing,Low,Voice-based phishing using phone calls.
264,44.5,0,0,0,0.88,99,Sifiso Davis,sifiso.davis99@company.co.za,Engineering,Advisor,Kimberley,Intern,2019-11-20 00:00:00.0000000,Active,350,15,12,2024,December,50,17,Account Lockout v2,Compliance,2,Password Security Essentials,Technical,Advanced,30,61,Phishing,Low,Attempt to steal credentials via deceptive emails.
265,75.3,1,0,1,0.33,104,Sifiso Nxumalo,sifiso.nxumalo104@company.co.za,Compliance,Coordinator,Polokwane,Contractor,2020-05-21 00:00:00.0000000,On Leave,157,5,6,2024,June,23,83,Phishing Reported - Tracked,Compliance,92,Incident Reporting 201,Awareness,Intermediate,15,91,Phishing,Medium,Attempt to steal credentials via deceptive emails.
266,49.3,0,1,0,0.87,59,Thandeka Dlamini,thandeka.dlamini59@company.co.za,Marketing,Consultant,Bloemfontein,Contractor,2022-11-06 00:00:00.0000000,Active,130,9,5,2024,May,19,39,Training Completed v2,Access,28,VPN Usage 201,Awareness,Intermediate,90,60,Smishing,High,SMS-based phishing targeting mobile users.
267,77.4,1,1,0,0.46,14,Sarah Sekhoto,sarah.sekhoto14@company.co.za,Engineering,Engineer,Port Elizabeth,Part-Time,2019-05-21 00:00:00.0000000,On Leave,4,4,1,2024,January,1,48,USB Insertion - Auto,Compliance,66,Ransomware Awareness Refresher,Compliance,Advanced,15,85,Zero-Day Exploit,High,Exploiting unknown software vulnerability.
268,69.3,0,0,1,0.72,62,John Molefi,john.molefi62@company.co.za,Legal,Coordinator,Nelspruit,Full-Time,2020-02-28 00:00:00.0000000,Inactive,33,2,2,2024,February,5,82,Login v3,Access,44,Cloud Security Basics Essentials,Technical,Advanced,60,36,Brute Force,Medium,Repeated login attempts to guess passwords.
269,52.8,0,0,0,0.96,84,Ntombi Anderson,ntombi.anderson84@company.co.za,Finance,Advisor,East London,Full-Time,2023-02-01 00:00:00.0000000,Active,153,1,6,2024,June,22,67,File Download v1,Training,25,Cloud Security Basics Refresher,Technical,Intermediate,90,20,Insider Threat,Medium,Threat originating from within the organization.
27,35.2,0,1,0,0.68,58,James Mkhize,james.mkhize58@company.co.za,Marketing,Administrator,Bloemfontein,Contractor,2022-08-08 00:00:00.0000000,Active,239,26,8,2024,August,35,45,Suspicious Activity v1,Training,88,Password Security Essentials,Behavioral,Intermediate,25,67,DDoS,Low,Overwhelming system resources to cause downtime.
270,83.6,1,1,0,0.82,103,Sarah Vilakazi,sarah.vilakazi103@company.co.za,IT,Manager,Port Elizabeth,Part-Time,2020-04-08 00:00:00.0000000,On Leave,308,3,11,2024,November,44,41,Failed Login - Manual,Access,52,Ransomware Awareness 201,Compliance,Beginner,15,85,Zero-Day Exploit,High,Exploiting unknown software vulnerability.
271,77.7,1,0,0,1.0,34,David Vilakazi,david.vilakazi34@company.co.za,Finance,Consultant,Cape Town,Contractor,2020-08-05 00:00:00.0000000,Active,215,2,8,2024,August,31,95,Password Reset v3,Phishing,52,Ransomware Awareness 201,Compliance,Beginner,15,50,Insider Threat,Medium,Threat originating from within the organization.
272,32.5,0,0,0,0.27,93,Refilwe Mokoena,refilwe.mokoena93@company.co.za,Compliance,Specialist,Johannesburg,Contractor,2022-10-08 00:00:00.0000000,On Leave,114,23,4,2024,April,17,82,Login v3,Access,88,Password Security Essentials,Behavioral,Intermediate,25,69,SQL Injection,High,Injecting malicious SQL queries into input fields.
273,84.9,1,1,0,0.7,65,Michael Nxumalo,michael.nxumalo65@company.co.za,Sales,Coordinator,Nelspruit,Contractor,2021-02-09 00:00:00.0000000,Active,154,2,6,2024,June,22,72,VPN Connection v2,Phishing,22,Incident Reporting Advanced,Awareness,Advanced,30,85,Zero-Day Exploit,High,Exploiting unknown software vulnerability.
274,42.7,0,0,1,0.33,104,Sifiso Nxumalo,sifiso.nxumalo104@company.co.za,Compliance,Coordinator,Polokwane,Contractor,2020-05-21 00:00:00.0000000,On Leave,287,13,10,2024,October,41,88,Suspicious Activity - Auto,Incident,98,Data Privacy 201,Behavioral,Intermediate,90,24,SQL Injection,Medium,Injecting malicious SQL queries into input fields.
275,93.0,1,0,1,0.3,112,Mandla Cele,mandla.cele112@company.co.za,HR,Advisor,Pretoria,Part-Time,2018-11-02 00:00:00.0000000,Inactive,158,6,6,2024,June,23,48,USB Insertion - Auto,Compliance,54,Mobile Device Security Advanced,Compliance,Beginner,30,43,Spear Phishing,Critical,Targeted phishing aimed at specific individuals.
276,48.2,0,0,0,0.52,111,Zanele Zulu,zanele.zulu111@company.co.za,IT,Director,Polokwane,Full-Time,2022-08-11 00:00:00.0000000,Active,325,20,11,2024,November,47,80,USB Insertion v1,Compliance,75,Ransomware Awareness Essentials,Behavioral,Intermediate,15,75,Smishing,Critical,SMS-based phishing targeting mobile users.
277,35.0,0,1,0,0.55,112,Mandla Cele,mandla.cele112@company.co.za,HR,Advisor,Pretoria,Part-Time,2018-11-02 00:00:00.0000000,Inactive,349,14,12,2024,December,50,39,Training Completed v2,Access,49,Incident Reporting 101,Awareness,Intermediate,90,68,Man-in-the-Middle,Medium,Intercepting communications between two parties.
278,58.9,0,1,0,0.24,26,David Davis,david.davis26@company.co.za,Marketing,Director,Nelspruit,Contractor,2020-06-16 00:00:00.0000000,Inactive,176,24,6,2024,June,26,59,VPN Connection - Auto,Incident,53,Access Control Essentials,Behavioral,Advanced,20,73,Spear Phishing,Low,Targeted phishing aimed at specific individuals.
279,40.0,0,1,0,0.26,11,Lwazi Williams,lwazi.williams11@company.co.za,HR,Advisor,Cape Town,Part-Time,2018-12-01 00:00:00.0000000,Active,250,6,9,2024,September,36,23,Failed Login v1,Authentication,43,Ransomware Awareness 101,Technical,Advanced,90,81,Brute Force,High,Repeated login attempts to guess passwords.
28,39.0,0,1,0,0.6,76,James Vilakazi,james.vilakazi76@company.co.za,Operations,Specialist,Port Elizabeth,Intern,2021-07-07 00:00:00.0000000,Active,94,3,4,2024,April,14,56,Password Reset v1,Authentication,99,Data Privacy 101,Awareness,Beginner,15,17,Ransomware,High,Malicious software encrypting files for ransom.
280,51.9,0,0,0,0.29,100,Sarah Moore,sarah.moore100@company.co.za,Legal,Engineer,Polokwane,Part-Time,2019-12-28 00:00:00.0000000,Active,87,27,3,2024,March,13,21,Password Reset - Manual,Phishing,74,Password Security 201,Compliance,Advanced,60,98,Man-in-the-Middle,Critical,Intercepting communications between two parties.
281,64.3,0,1,0,0.18,79,Lungelo Mokoena,lungelo.mokoena79@company.co.za,Sales,Consultant,Bloemfontein,Intern,2020-05-01 00:00:00.0000000,Active,223,10,8,2024,August,32,52,VPN Connection - Manual,Phishing,82,Ransomware Awareness Essentials,Technical,Advanced,30,55,Zero-Day Exploit,Critical,Exploiting unknown software vulnerability.
282,60.0,0,0,1,0.58,94,John Miller,john.miller94@company.co.za,HR,Advisor,Pretoria,Contractor,2020-12-27 00:00:00.0000000,Active,192,10,7,2024,July,28,97,Login - Manual,Incident,2,Password Security Essentials,Technical,Advanced,30,42,Data Exfiltration,Medium,Unauthorized transfer of sensitive data outside the org.
283,88.3,1,0,0,0.66,32,Sanele Tau,sanele.tau32@company.co.za,Sales,Consultant,Polokwane,Full-Time,2021-10-11 00:00:00.0000000,On Leave,116,25,4,2024,April,17,40,Failed Login v2,Incident,89,Phishing Awareness Refresher,Technical,Beginner,30,45,Smishing,Critical,SMS-based phishing targeting mobile users.
284,39.0,0,0,0,0.25,106,Ayanda Brown,ayanda.brown106@company.co.za,Marketing,Coordinator,Johannesburg,Part-Time,2019-01-28 00:00:00.0000000,Active,24,24,1,2024,January,4,59,VPN Connection - Auto,Incident,39,Password Security Essentials,Awareness,Advanced,30,38,Man-in-the-Middle,Critical,Intercepting communications between two parties.
285,80.9,1,0,1,0.9,18,Ntombi Hadebe,ntombi.hadebe18@company.co.za,Operations,Developer,Pretoria,Full-Time,2021-10-28 00:00:00.0000000,Inactive,176,24,6,2024,June,26,97,Login - Manual,Incident,63,Access Control Refresher,Awareness,Advanced,60,46,Phishing,Medium,Attempt to steal credentials via deceptive emails.
286,43.2,0,1,0,0.93,52,Nokwanda Zulu,nokwanda.zulu52@company.co.za,Engineering,Developer,Nelspruit,Full-Time,2018-08-18 00:00:00.0000000,Active,10,10,1,2024,January,2,94,VPN Connection - Auto,Access,30,Insider Threat Awareness 101,Technical,Advanced,25,29,Vishing,Low,Voice-based phishing using phone calls.
287,98.9,1,0,1,0.55,16,Siyanda Hadebe,siyanda.hadebe16@company.co.za,Engineering,Manager,Pretoria,Full-Time,2018-11-10 00:00:00.0000000,On Leave,188,6,7,2024,July,27,5,Failed Login - Tracked,Access,92,Incident Reporting 201,Awareness,Intermediate,15,84,SQL Injection,Low,Injecting malicious SQL queries into input fields.
288,56.3,0,0,0,0.66,77,Lwazi Vilakazi,lwazi.vilakazi77@company.co.za,HR,Director,Durban,Contractor,2019-11-19 00:00:00.0000000,Active,25,25,1,2024,January,4,84,Login v3,Phishing,85,Data Privacy Essentials,Policy,Intermediate,60,14,Vishing,Critical,Voice-based phishing using phone calls.
289,88.5,1,0,1,0.5,16,Siyanda Hadebe,siyanda.hadebe16@company.co.za,Engineering,Manager,Pretoria,Full-Time,2018-11-10 00:00:00.0000000,On Leave,281,7,10,2024,October,41,90,Training Completed v1,Compliance,33,Secure Browsing 301,Behavioral,Advanced,30,61,Phishing,Low,Attempt to steal credentials via deceptive emails.
29,65.2,0,1,0,0.85,67,Thabo Nxumalo,thabo.nxumalo67@company.co.za,Operations,Specialist,Nelspruit,Contractor,2020-08-10 00:00:00.0000000,Active,79,19,3,2024,March,12,21,Password Reset - Manual,Phishing,39,Password Security Essentials,Awareness,Advanced,30,22,DDoS,Critical,Overwhelming system resources to cause downtime.
290,40.7,0,0,0,0.37,85,Maria Luthuli,maria.luthuli85@company.co.za,IT,Manager,Nelspruit,Part-Time,2022-11-11 00:00:00.0000000,Active,52,21,2,2024,February,8,35,Policy Acknowledgement - Manual,Incident,85,Data Privacy Essentials,Policy,Intermediate,60,67,DDoS,Low,Overwhelming system resources to cause downtime.
291,73.6,1,0,0,0.91,66,Refilwe Molefi,refilwe.molefi66@company.co.za,Sales,Engineer,Kimberley,Contractor,2020-04-11 00:00:00.0000000,Inactive,317,12,11,2024,November,46,15,Policy Acknowledgement - Tracked,Authentication,16,Insider Threat Awareness Advanced,Policy,Intermediate,15,37,DDoS,Medium,Overwhelming system resources to cause downtime.
292,84.9,1,0,0,0.8,107,James Khumalo,james.khumalo107@company.co.za,Compliance,Developer,Kimberley,Contractor,2018-07-25 00:00:00.0000000,Active,268,24,9,2024,September,39,91,Privileged Access v3,Incident,26,Mobile Device Security Essentials,Compliance,Intermediate,45,46,Phishing,Medium,Attempt to steal credentials via deceptive emails.
293,58.7,0,0,0,0.92,89,Sipho Davis,sipho.davis89@company.co.za,IT,Specialist,Durban,Full-Time,2021-06-26 00:00:00.0000000,Active,247,3,9,2024,September,36,1,Training Completed v3,Authentication,43,Ransomware Awareness 101,Technical,Advanced,90,31,Phishing,High,Attempt to steal credentials via deceptive emails.
294,30.9,0,0,1,0.62,64,Kagiso Jones,kagiso.jones64@company.co.za,Legal,Advisor,Bloemfontein,Full-Time,2022-01-14 00:00:00.0000000,Active,77,17,3,2024,March,11,66,Data Export - Manual,Phishing,12,Insider Threat Awareness 201,Technical,Intermediate,60,100,Zero-Day Exploit,Low,Exploiting unknown software vulnerability.
295,35.3,0,0,0,0.68,59,Thandeka Dlamini,thandeka.dlamini59@company.co.za,Marketing,Consultant,Bloemfontein,Contractor,2022-11-06 00:00:00.0000000,Active,152,31,5,2024,May,22,7,Phishing Reported - Tracked,Incident,34,Mobile Device Security 301,Compliance,Advanced,20,60,Smishing,High,SMS-based phishing targeting mobile users.
296,37.0,0,0,1,0.36,103,Sarah Vilakazi,sarah.vilakazi103@company.co.za,IT,Manager,Port Elizabeth,Part-Time,2020-04-08 00:00:00.0000000,On Leave,347,12,12,2024,December,50,95,Password Reset v3,Phishing,41,Ransomware Awareness 201,Awareness,Intermediate,90,55,Zero-Day Exploit,Critical,Exploiting unknown software vulnerability.
297,38.1,0,1,0,0.9,2,David Mokoena,david.mokoena2@company.co.za,Compliance,Consultant,Pretoria,Full-Time,2018-07-11 00:00:00.0000000,Active,71,11,3,2024,March,11,22,Training Completed - Manual,Compliance,85,Data Privacy Essentials,Policy,Intermediate,60,83,Man-in-the-Middle,Critical,Intercepting communications between two parties.
298,53.0,0,1,0,0.96,35,Kagiso Vilakazi,kagiso.vilakazi35@company.co.za,Procurement,Manager,Pretoria,Full-Time,2023-06-08 00:00:00.0000000,Active,48,17,2,2024,February,7,24,Failed Login - Manual,Incident,48,Insider Threat Awareness 101,Policy,Beginner,60,44,Vishing,High,Voice-based phishing using phone calls.
299,38.0,0,0,0,0.85,89,Sipho Davis,sipho.davis89@company.co.za,IT,Specialist,Durban,Full-Time,2021-06-26 00:00:00.0000000,Active,245,1,9,2024,September,35,22,Training Completed - Manual,Compliance,54,Mobile Device Security Advanced,Compliance,Beginner,30,84,SQL Injection,Low,Injecting malicious SQL queries into input fields.
3,88.6,1,0,0,0.67,74,Ayanda Vilakazi,ayanda.vilakazi74@company.co.za,Finance,Administrator,East London,Contractor,2023-04-30 00:00:00.0000000,Active,124,3,5,2024,May,18,38,Suspicious Activity v3,Phishing,92,Incident Reporting 201,Awareness,Intermediate,15,19,Social Engineering,Medium,Manipulating individuals into revealing confidential info.
30,52.6,0,0,1,0.95,115,Sanele Nxumalo,sanele.nxumalo115@company.co.za,Compliance,Advisor,Pretoria,Full-Time,2023-04-25 00:00:00.0000000,Active,146,25,5,2024,May,21,26,Policy Acknowledgement - Auto,Access,11,Email Safety 301,Technical,Advanced,15,33,Malware,Critical,Unauthorized software causing damage or disruption.
300,37.9,0,0,1,0.95,21,Sibusiso Wilson,sibusiso.wilson21@company.co.za,Procurement,Advisor,Durban,Part-Time,2020-02-05 00:00:00.0000000,Active,54,23,2,2024,February,8,62,Data Export v3,Access,54,Mobile Device Security Advanced,Compliance,Beginner,30,76,Phishing,High,Attempt to steal credentials via deceptive emails.
301,86.2,1,0,1,0.44,46,Lungelo Hadebe,lungelo.hadebe46@company.co.za,Operations,Engineer,Bloemfontein,Full-Time,2022-12-06 00:00:00.0000000,Active,314,9,11,2024,November,45,94,VPN Connection - Auto,Access,4,Password Security Advanced,Awareness,Intermediate,60,88,Spear Phishing,High,Targeted phishing aimed at specific individuals.
302,98.1,1,0,0,0.2,53,Mpho Gumede,mpho.gumede53@company.co.za,IT,Coordinator,Kimberley,Part-Time,2020-05-30 00:00:00.0000000,Active,226,13,8,2024,August,33,34,Phishing Click - Tracked,Access,6,Social Engineering Refresher,Behavioral,Advanced,15,9,SQL Injection,High,Injecting malicious SQL queries into input fields.
303,75.8,1,0,0,0.57,96,Bongani Molefi,bongani.molefi96@company.co.za,Legal,Administrator,Cape Town,Intern,2018-12-27 00:00:00.0000000,On Leave,296,22,10,2024,October,43,29,Phishing Reported - Auto,Phishing,93,Ransomware Awareness 201,Behavioral,Beginner,15,73,Spear Phishing,Low,Targeted phishing aimed at specific individuals.
304,98.5,1,0,1,0.57,90,Sifiso Mthembu,sifiso.mthembu90@company.co.za,Engineering,Manager,Kimberley,Part-Time,2020-08-10 00:00:00.0000000,On Leave,317,12,11,2024,November,46,85,Quiz Attempt v1,Access,13,Mobile Device Security 301,Policy,Advanced,15,56,Credential Theft,Critical,Stealing authentication credentials for unauthorized access.
305,80.9,1,0,0,0.68,20,Thabo Brown,thabo.brown20@company.co.za,Operations,Developer,Cape Town,Full-Time,2022-11-18 00:00:00.0000000,On Leave,286,12,10,2024,October,41,2,Account Lockout - Tracked,Access,79,Ransomware Awareness 301,Awareness,Advanced,20,7,DDoS,Medium,Overwhelming system resources to cause downtime.
306,75.0,1,0,0,0.87,112,Mandla Cele,mandla.cele112@company.co.za,HR,Advisor,Pretoria,Part-Time,2018-11-02 00:00:00.0000000,Inactive,85,25,3,2024,March,13,63,Policy Acknowledgement - Tracked,Incident,10,Ransomware Awareness Essentials,Awareness,Intermediate,25,97,DDoS,Critical,Overwhelming system resources to cause downtime.
307,52.4,0,0,1,0.56,71,Patricia Moore,patricia.moore71@company.co.za,HR,Administrator,Nelspruit,Part-Time,2022-01-11 00:00:00.0000000,On Leave,330,25,11,2024,November,48,31,Training Completed - Manual,Compliance,49,Incident Reporting 101,Awareness,Intermediate,90,52,DDoS,Critical,Overwhelming system resources to cause downtime.
308,35.5,0,0,0,0.18,64,Kagiso Jones,kagiso.jones64@company.co.za,Legal,Advisor,Bloemfontein,Full-Time,2022-01-14 00:00:00.0000000,Active,229,16,8,2024,August,33,64,Phishing Reported v1,Compliance,41,Ransomware Awareness 201,Awareness,Intermediate,90,16,Phishing,Low,Attempt to steal credentials via deceptive emails.
309,82.2,1,0,0,0.13,71,Patricia Moore,patricia.moore71@company.co.za,HR,Administrator,Nelspruit,Part-Time,2022-01-11 00:00:00.0000000,On Leave,1,1,1,2024,January,1,80,USB Insertion v1,Compliance,12,Insider Threat Awareness 201,Technical,Intermediate,60,78,Malware,Critical,Unauthorized software causing damage or disruption.
31,74.5,1,0,1,0.37,69,Palesa Hadebe,palesa.hadebe69@company.co.za,Compliance,Coordinator,Johannesburg,Part-Time,2021-10-09 00:00:00.0000000,Active,48,17,2,2024,February,7,22,Training Completed - Manual,Compliance,65,Secure Browsing 201,Compliance,Advanced,25,83,Man-in-the-Middle,Critical,Intercepting communications between two parties.
310,74.6,1,1,0,0.61,84,Ntombi Anderson,ntombi.anderson84@company.co.za,Finance,Advisor,East London,Full-Time,2023-02-01 00:00:00.0000000,Active,344,9,12,2024,December,50,47,Phishing Reported - Tracked,Incident,59,Mobile Device Security 301,Compliance,Intermediate,90,44,Vishing,High,Voice-based phishing using phone calls.
311,87.8,1,1,0,0.86,43,Maria Luthuli,maria.luthuli43@company.co.za,Procurement,Coordinator,Port Elizabeth,Part-Time,2021-10-03 00:00:00.0000000,On Leave,287,13,10,2024,October,41,77,Privileged Access - Auto,Access,99,Data Privacy 101,Awareness,Beginner,15,80,Insider Threat,Critical,Threat originating from within the organization.
312,63.1,0,0,0,0.2,98,Maria Khumalo,maria.khumalo98@company.co.za,Legal,Specialist,Johannesburg,Contractor,2022-12-11 00:00:00.0000000,Active,338,3,12,2024,December,49,44,Privileged Access - Auto,Access,29,Physical Security Essentials,Technical,Advanced,25,1,Phishing,High,Attempt to steal credentials via deceptive emails.
313,54.9,0,0,0,0.59,48,Emma Dlamini,emma.dlamini48@company.co.za,Procurement,Director,Johannesburg,Part-Time,2019-06-26 00:00:00.0000000,Active,360,25,12,2024,December,52,22,Training Completed - Manual,Compliance,14,Mobile Device Security 101,Technical,Intermediate,25,6,Brute Force,Critical,Repeated login attempts to guess passwords.
314,64.5,0,1,0,0.77,53,Mpho Gumede,mpho.gumede53@company.co.za,IT,Coordinator,Kimberley,Part-Time,2020-05-30 00:00:00.0000000,Active,55,24,2,2024,February,8,26,Policy Acknowledgement - Auto,Access,33,Secure Browsing 301,Behavioral,Advanced,30,79,Social Engineering,Low,Manipulating individuals into revealing confidential info.
315,43.1,0,1,0,0.45,59,Thandeka Dlamini,thandeka.dlamini59@company.co.za,Marketing,Consultant,Bloemfontein,Contractor,2022-11-06 00:00:00.0000000,Active,98,7,4,2024,April,14,14,VPN Connection v3,Compliance,92,Incident Reporting 201,Awareness,Intermediate,15,44,Vishing,High,Voice-based phishing using phone calls.
316,83.0,1,0,0,0.7,16,Siyanda Hadebe,siyanda.hadebe16@company.co.za,Engineering,Manager,Pretoria,Full-Time,2018-11-10 00:00:00.0000000,On Leave,231,18,8,2024,August,33,76,Training Completed - Manual,Compliance,59,Mobile Device Security 301,Compliance,Intermediate,90,85,Zero-Day Exploit,High,Exploiting unknown software vulnerability.
317,96.9,1,0,0,0.58,7,Sipho Brown,sipho.brown7@company.co.za,Engineering,Developer,Johannesburg,Intern,2018-06-11 00:00:00.0000000,Inactive,284,10,10,2024,October,41,62,Data Export v3,Access,56,Phishing Awareness Essentials,Technical,Advanced,45,75,Smishing,Critical,SMS-based phishing targeting mobile users.
318,94.7,1,1,0,0.92,89,Sipho Davis,sipho.davis89@company.co.za,IT,Specialist,Durban,Full-Time,2021-06-26 00:00:00.0000000,Active,297,23,10,2024,October,43,17,Account Lockout v2,Compliance,23,Password Security 201,Awareness,Intermediate,15,94,Social Engineering,High,Manipulating individuals into revealing confidential info.
319,37.2,0,0,0,0.39,113,Sibusiso Mokoena,sibusiso.mokoena113@company.co.za,Marketing,Manager,East London,Intern,2021-05-26 00:00:00.0000000,Inactive,197,15,7,2024,July,29,89,Password Reset - Auto,Compliance,54,Mobile Device Security Advanced,Compliance,Beginner,30,78,Malware,Critical,Unauthorized software causing damage or disruption.
32,71.4,1,0,1,0.66,116,Lungelo Khumalo,lungelo.khumalo116@company.co.za,HR,Engineer,Durban,Part-Time,2021-02-04 00:00:00.0000000,Active,310,5,11,2024,November,45,6,Policy Acknowledgement v1,Incident,44,Cloud Security Basics Essentials,Technical,Advanced,60,73,Spear Phishing,Low,Targeted phishing aimed at specific individuals.
320,83.4,1,0,0,0.97,58,James Mkhize,james.mkhize58@company.co.za,Marketing,Administrator,Bloemfontein,Contractor,2022-08-08 00:00:00.0000000,Active,69,9,3,2024,March,10,78,Quiz Attempt - Auto,Incident,18,Mobile Device Security Refresher,Policy,Beginner,20,53,Man-in-the-Middle,Critical,Intercepting communications between two parties.
321,79.0,1,0,1,0.73,111,Zanele Zulu,zanele.zulu111@company.co.za,IT,Director,Polokwane,Full-Time,2022-08-11 00:00:00.0000000,Active,161,9,6,2024,June,23,71,VPN Connection - Manual,Authentication,92,Incident Reporting 201,Awareness,Intermediate,15,95,Insider Threat,Critical,Threat originating from within the organization.
322,74.3,1,0,0,0.36,45,Kagiso Dlamini,kagiso.dlamini45@company.co.za,Engineering,Advisor,Kimberley,Full-Time,2018-05-31 00:00:00.0000000,Inactive,345,10,12,2024,December,50,84,Login v3,Phishing,17,Social Engineering Advanced,Technical,Advanced,90,91,Phishing,Medium,Attempt to steal credentials via deceptive emails.
323,98.3,1,0,0,0.67,91,Nokwanda Davis,nokwanda.davis91@company.co.za,Legal,Engineer,Kimberley,Full-Time,2022-05-12 00:00:00.0000000,Active,60,29,2,2024,February,9,72,VPN Connection v2,Phishing,98,Data Privacy 201,Behavioral,Intermediate,90,46,Phishing,Medium,Attempt to steal credentials via deceptive emails.
